Date/Time,GndSurfs:GrassTemp [C],GndSurfs:ParkingTemp [C],GndSurfs:PondTemp [C]
 12/09  05:00:00,4.242052104,9.191050021,4.242052104
 12/09  06:00:00,3.936635264,9.066050021,3.936635264
 12/09  07:00:00,3.54232012,8.191050021,3.54232012
 12/09  08:00:00,3.800633302,7.778550021,3.800633302
 12/09  09:00:00,4.83140396,10.21605002,4.83140396
 12/09  10:00:00,5.880135055,13.36605002,5.880135055
 12/09  11:00:00,7.04736303,16.12855002,7.04736303
 12/09  12:00:00,7.464648095,17.55355002,7.464648095
 12/09  13:00:00,8.083947688,18.77855002,8.083947688
 12/09  14:00:00,8.606852891,20.44105002,8.606852891
 12/09  15:00:00,8.66121661,21.45355002,8.66121661
 12/09  16:00:00,8.833017767,21.99105002,8.833017767
 12/09  17:00:00,8.575512412,21.17855002,8.575512412
 12/09  18:00:00,7.879219775,19.14105002,7.879219775
 12/09  19:00:00,7.230241206,16.90355002,7.230241206
 12/09  20:00:00,6.773984936,15.39105002,6.773984936
 12/09  21:00:00,5.954064816,13.91605002,5.954064816
 12/09  22:00:00,5.419223594,13.65355002,5.419223594
 12/09  23:00:00,5.15853408,13.50355002,5.15853408
 12/09  24:00:00,4.86442983,11.90355002,4.86442983
 12/10  01:00:00,4.940024288,12.14105002,4.940024288
 12/10  02:00:00,4.704645218,12.09105002,4.704645218
 12/10  03:00:00,4.493076648,11.30355002,4.493076648
 12/10  04:00:00,4.419310849,11.07855002,4.419310849
 12/10  05:00:00,3.996553202,10.39105002,3.996553202
 12/10  06:00:00,3.78103032,10.35355002,3.78103032
 12/10  07:00:00,3.810305618,9.828550021,3.810305618
 12/10  08:00:00,4.058374422,9.378550021,4.058374422
 12/10  09:00:00,5.132969709,11.12855002,5.132969709
 12/10  10:00:00,6.016025914,12.17855002,6.016025914
 12/10  11:00:00,6.990347604,13.24105002,6.990347604
 12/10  12:00:00,7.459812629,14.19105002,7.459812629
 12/10  13:00:00,7.514976944,14.75355002,7.514976944
 12/10  14:00:00,7.698995825,14.97855002,7.698995825
 12/10  15:00:00,7.833071203,15.35355002,7.833071203
 12/10  16:00:00,7.856222102,15.57855002,7.856222102
 12/10  17:00:00,7.660583318,15.20355002,7.660583318
 12/10  18:00:00,7.337475289,14.60355002,7.337475289
 12/10  19:00:00,7.219954011,13.69105002,7.219954011
 12/10  20:00:00,7.016156067,12.59105002,7.016156067
 12/10  21:00:00,6.528072296,11.17855002,6.528072296
 12/10  22:00:00,5.977392311,10.20355002,5.977392311
 12/10  23:00:00,5.768209937,9.603550021,5.768209937
 12/10  24:00:00,5.711681532,9.066050021,5.711681532
 12/11  01:00:00,5.465175571,8.503550021,5.465175571
 12/11  02:00:00,5.331490433,8.278550021,5.331490433
 12/11  03:00:00,5.267820114,8.653550021,5.267820114
 12/11  04:00:00,5.013947138,8.503550021,5.013947138
 12/11  05:00:00,5.767761174,8.278550021,5.767761174
 12/11  06:00:00,6.501366319,8.278550021,6.501366319
 12/11  07:00:00,6.787408089,8.278550021,6.787408089
 12/11  08:00:00,6.882435488,8.278550021,6.882435488
 12/11  09:00:00,7.039858701,8.278550021,7.039858701
 12/11  10:00:00,7.174400147,8.653550021,7.174400147
 12/11  11:00:00,7.517696308,8.878550021,7.517696308
 12/11  12:00:00,7.86930873,8.878550021,7.86930873
 12/11  13:00:00,7.964175011,8.878550021,7.964175011
 12/11  14:00:00,7.654515246,8.191050021,7.654515246
 12/11  15:00:00,7.461754695,7.778550021,7.461754695
 12/11  16:00:00,7.140000632,7.403550021,7.140000632
 12/11  17:00:00,6.751782731,7.178550021,6.751782731
 12/11  18:00:00,6.664323519,6.866050021,6.664323519
 12/11  19:00:00,6.846856162,6.991050021,6.846856162
 12/11  20:00:00,6.751994183,7.178550021,6.751994183
 12/11  21:00:00,6.830114771,7.178550021,6.830114771
 12/11  22:00:00,6.589147876,6.866050021,6.589147876
 12/11  23:00:00,6.538515669,6.991050021,6.538515669
 12/11  24:00:00,6.635427269,7.178550021,6.635427269
 12/12  01:00:00,6.473491911,6.866050021,6.473491911
 12/12  02:00:00,6.23182352,6.678550021,6.23182352
 12/12  03:00:00,5.966183702,6.303550021,5.966183702
 12/12  04:00:00,5.856370611,6.078550021,5.856370611
 12/12  05:00:00,5.995389005,6.078550021,5.995389005
 12/12  06:00:00,5.754018037,6.078550021,5.754018037
 12/12  07:00:00,5.558406255,6.078550021,5.558406255
 12/12  08:00:00,5.926022573,6.453550021,5.926022573
 12/12  09:00:00,6.306812743,6.991050021,6.306812743
 12/12  10:00:00,6.557573302,7.866050021,6.557573302
 12/12  11:00:00,6.640531483,8.278550021,6.640531483
 12/12  12:00:00,6.958827868,8.966050021,6.958827868
 12/12  13:00:00,7.657278868,9.753550021,7.657278868
 12/12  14:00:00,7.616493589,10.35355002,7.616493589
 12/12  15:00:00,7.731724379,10.89105002,7.731724379
 12/12  16:00:00,7.934307326,11.07855002,7.934307326
 12/12  17:00:00,7.381154356,11.07855002,7.381154356
 12/12  18:00:00,7.116203148,10.39105002,7.116203148
 12/12  19:00:00,6.804097584,9.291050021,6.804097584
 12/12  20:00:00,7.152821598,8.503550021,7.152821598
 12/12  21:00:00,6.760641523,7.966050021,6.760641523
 12/12  22:00:00,6.030637082,7.091050021,6.030637082
 12/12  23:00:00,5.666509238,6.303550021,5.666509238
 12/12  24:00:00,5.391318343,5.766050021,5.391318343
 12/13  01:00:00,5.106280529,5.578550021,5.106280529
 12/13  02:00:00,4.809649476,5.203550021,4.809649476
 12/13  03:00:00,4.368301182,4.603550021,4.368301182
 12/13  04:00:00,4.171520652,4.378550021,4.171520652
 12/13  05:00:00,3.614949391,3.691050021,3.614949391
 12/13  06:00:00,2.966047322,2.966050021,2.966047322
 12/13  07:00:00,2.63767323,3.091050021,2.63767323
 12/13  08:00:00,3.209053202,3.653550021,3.209053202
 12/13  09:00:00,3.611559948,4.941050021,3.611559948
 12/13  10:00:00,3.906926048,6.266050021,3.906926048
 12/13  11:00:00,4.729515297,8.053550021,4.729515297
 12/13  12:00:00,5.001523947,9.941050021,5.001523947
 12/13  13:00:00,4.587975432,10.57855002,4.587975432
 12/13  14:00:00,5.081191962,11.57855002,5.081191962
 12/13  15:00:00,5.047139667,11.86605002,5.047139667
 12/13  16:00:00,5.012601632,11.99105002,5.012601632
 12/13  17:00:00,5.614341101,11.86605002,5.614341101
 12/13  18:00:00,5.736453124,10.61605002,5.736453124
 12/13  19:00:00,5.624268122,9.978550021,5.624268122
 12/13  20:00:00,5.637124757,8.603550021,5.637124757
 12/13  21:00:00,5.336457999,8.091050021,5.336457999
 12/13  22:00:00,4.659549815,7.278550021,4.659549815
 12/13  23:00:00,4.144959367,6.303550021,4.144959367
 12/13  24:00:00,3.739551407,5.766050021,3.739551407
 12/14  01:00:00,3.221106035,5.203550021,3.221106035
 12/14  02:00:00,2.65084608,4.291050021,2.65084608
 12/14  03:00:00,2.293815847,3.878550021,2.293815847
 12/14  04:00:00,1.83000533,3.191050021,1.83000533
 12/14  05:00:00,1.719330899,2.778550021,1.719330899
 12/14  06:00:00,1.793631359,2.778550021,1.793631359
 12/14  07:00:00,1.433970339,2.403550021,1.433970339
 12/14  08:00:00,1.541379031,3.241050021,1.541379031
 12/14  09:00:00,2.577834678,4.941050021,2.577834678
 12/14  10:00:00,3.85463446,6.953550021,3.85463446
 12/14  11:00:00,4.769872273,8.466050021,4.769872273
 12/14  12:00:00,5.344532703,9.941050021,5.344532703
 12/14  13:00:00,5.965543937,11.57855002,5.965543937
 12/14  14:00:00,6.509541142,12.17855002,6.509541142
 12/14  15:00:00,6.533357592,12.17855002,6.533357592
 12/14  16:00:00,6.922571404,12.86605002,6.922571404
 12/14  17:00:00,7.029536018,12.96605002,7.029536018
 12/14  18:00:00,6.580111162,12.09105002,6.580111162
 12/14  19:00:00,6.505253306,11.67855002,6.505253306
 12/14  20:00:00,6.539908502,11.30355002,6.539908502
 12/14  21:00:00,6.281009332,10.01605002,6.281009332
 12/14  22:00:00,6.005076204,9.378550021,6.005076204
 12/14  23:00:00,5.778030923,9.066050021,5.778030923
 12/14  24:00:00,5.620996065,8.191050021,5.620996065
 12/15  01:00:00,5.571946322,7.778550021,5.571946322
 12/15  02:00:00,5.5384238,8.466050021,5.5384238
 12/15  03:00:00,5.398705271,8.503550021,5.398705271
 12/15  04:00:00,5.613368795,7.591050021,5.613368795
 12/15  05:00:00,5.758297699,7.178550021,5.758297699
 12/15  06:00:00,5.808615597,6.866050021,5.808615597
 12/15  07:00:00,5.496358521,5.991050021,5.496358521
 12/15  08:00:00,4.916001466,5.203550021,4.916001466
 12/15  09:00:00,5.413309212,6.041050021,5.413309212
 12/15  10:00:00,5.995547203,7.366050021,5.995547203
 12/15  11:00:00,6.744419381,8.778550021,6.744419381
 12/15  12:00:00,6.797360509,9.378550021,6.797360509
 12/15  13:00:00,6.669809075,10.12855002,6.669809075
 12/15  14:00:00,7.036569879,11.26605002,7.036569879
 12/15  15:00:00,6.895042058,11.99105002,6.895042058
 12/15  16:00:00,6.408384472,12.17855002,6.408384472
 12/15  17:00:00,6.105019592,12.17855002,6.105019592
 12/15  18:00:00,6.221589378,11.49105002,6.221589378
 12/15  19:00:00,6.75221072,10.76605002,6.75221072
 12/15  20:00:00,5.699696017,10.20355002,5.699696017
 12/15  21:00:00,4.160079012,9.978550021,4.160079012
 12/15  22:00:00,3.319808648,8.916050021,3.319808648
 12/15  23:00:00,3.093034447,7.591050021,3.093034447
 12/15  24:00:00,4.469557216,7.178550021,4.469557216
 12/16  01:00:00,4.344163266,6.491050021,4.344163266
 12/16  02:00:00,3.305730768,5.391050021,3.305730768
 12/16  03:00:00,1.721169538,4.978550021,1.721169538
 12/16  04:00:00,0.552107671,4.291050021,0.552107671
 12/16  05:00:00,0.234551201,3.503550021,0.234551201
 12/16  06:00:00,-0.049937253,3.653550021,-0.049937253
 12/16  07:00:00,-0.39635536,3.503550021,-0.39635536
 12/16  08:00:00,-0.343509787,3.278550021,-0.343509787
 12/16  09:00:00,0.59529569,4.341050021,0.59529569
 12/16  10:00:00,1.510942422,6.041050021,1.510942422
 12/16  11:00:00,2.30201707,7.678550021,2.30201707
 12/16  12:00:00,3.194347993,9.341050021,3.194347993
 12/16  13:00:00,4.266098431,11.35355002,4.266098431
 12/16  14:00:00,4.966305758,12.86605002,4.966305758
 12/16  15:00:00,5.068465937,13.65355002,5.068465937
 12/16  16:00:00,5.158422886,14.19105002,5.158422886
 12/16  17:00:00,5.153811213,14.37855002,5.153811213
 12/16  18:00:00,4.981471572,13.37855002,4.981471572
 12/16  19:00:00,4.803058447,11.40355002,4.803058447
 12/16  20:00:00,4.310653521,9.828550021,4.310653521
 12/16  21:00:00,4.432549236,9.378550021,4.432549236
 12/16  22:00:00,3.916501588,9.066050021,3.916501588
 12/16  23:00:00,2.996147338,8.191050021,2.996147338
 12/16  24:00:00,2.43054822,7.091050021,2.43054822
 12/17  01:00:00,2.473140126,6.678550021,2.473140126
 12/17  02:00:00,2.78513065,5.991050021,2.78513065
 12/17  03:00:00,2.728031918,5.578550021,2.728031918
 12/17  04:00:00,2.454332414,5.203550021,2.454332414
 12/17  05:00:00,2.410233916,4.291050021,2.410233916
 12/17  06:00:00,2.123149311,3.878550021,2.123149311
 12/17  07:00:00,1.801656899,3.878550021,1.801656899
 12/17  08:00:00,1.91402874,4.191050021,1.91402874
 12/17  09:00:00,2.990537477,6.128550021,2.990537477
 12/17  10:00:00,3.390629474,7.866050021,3.390629474
 12/17  11:00:00,3.991570186,9.716050021,3.991570186
 12/17  12:00:00,5.295142925,11.95355002,5.295142925
 12/17  13:00:00,6.112691377,13.46605002,6.112691377
 12/17  14:00:00,6.616005624,14.56605002,6.616005624
 12/17  15:00:00,7.53047135,16.35355002,7.53047135
 12/17  16:00:00,8.035441476,17.17855002,8.035441476
 12/17  17:00:00,7.958208569,16.86605002,7.958208569
 12/17  18:00:00,7.308557432,15.99105002,7.308557432
 12/17  19:00:00,6.922122101,14.82855002,6.922122101
 12/17  20:00:00,6.656489437,13.00355002,6.656489437
 12/17  21:00:00,6.208421843,10.80355002,6.208421843
 12/17  22:00:00,5.822630285,9.291050021,5.822630285
 12/17  23:00:00,5.34263547,9.191050021,5.34263547
 12/17  24:00:00,4.96988313,9.066050021,4.96988313
 12/18  01:00:00,5.068621402,8.191050021,5.068621402
 12/18  02:00:00,4.387270483,7.091050021,4.387270483
 12/18  03:00:00,3.852847944,5.991050021,3.852847944
 12/18  04:00:00,3.69597528,5.891050021,3.69597528
 12/18  05:00:00,3.592356868,5.766050021,3.592356868
 12/18  06:00:00,3.362802704,5.203550021,3.362802704
 12/18  07:00:00,3.239536421,4.978550021,3.239536421
 12/18  08:00:00,3.379000729,4.978550021,3.379000729
 12/18  09:00:00,3.619343944,6.041050021,3.619343944
 12/18  10:00:00,4.427598184,8.366050021,4.427598184
 12/18  11:00:00,5.569029332,10.81605002,5.569029332
 12/18  12:00:00,6.110202709,12.36605002,6.110202709
 12/18  13:00:00,6.627140509,13.77855002,6.627140509
 12/18  14:00:00,7.83505785,16.12855002,7.83505785
 12/18  15:00:00,8.021307335,17.17855002,8.021307335
 12/18  16:00:00,8.059832318,17.55355002,8.059832318
 12/18  17:00:00,8.492120904,17.77855002,8.492120904
 12/18  18:00:00,8.45114414,16.40355002,8.45114414
 12/18  19:00:00,7.944054371,14.51605002,7.944054371
 12/18  20:00:00,7.781817953,12.50355002,7.781817953
 12/18  21:00:00,7.315718989,11.67855002,7.315718989
 12/18  22:00:00,6.595563225,10.99105002,6.595563225
 12/18  23:00:00,5.950556072,9.516050021,5.950556072
 12/18  24:00:00,5.377175363,8.503550021,5.377175363
 12/19  01:00:00,4.835216679,7.591050021,4.835216679
 12/19  02:00:00,4.727500147,7.178550021,4.727500147
 12/19  03:00:00,4.463475053,6.491050021,4.463475053
 12/19  04:00:00,4.260747335,6.078550021,4.260747335
 12/19  05:00:00,4.115234371,6.078550021,4.115234371
 12/19  06:00:00,3.818481915,5.391050021,3.818481915
 12/19  07:00:00,3.507258096,4.603550021,3.507258096
 12/19  08:00:00,3.578168072,4.753550021,3.578168072
 12/19  09:00:00,4.63273974,6.728550021,4.63273974
 12/19  10:00:00,5.695638579,9.841050021,5.695638579
 12/19  11:00:00,6.406812905,12.82855002,6.406812905
 12/19  12:00:00,7.520351684,15.62855002,7.520351684
 12/19  13:00:00,9.052602402,19.42855002,9.052602402
 12/19  14:00:00,9.803498225,21.76605002,9.803498225
 12/19  15:00:00,10.35405916,22.86605002,10.35405916
 12/19  16:00:00,10.60763893,23.27855002,10.60763893
 12/19  17:00:00,11.06458012,21.59105002,11.06458012
 12/19  18:00:00,10.40100586,19.14105002,10.40100586
 12/19  19:00:00,9.641095702,17.59105002,9.641095702
 12/19  20:00:00,9.062065876,16.17855002,9.062065876
 12/19  21:00:00,7.948716529,15.20355002,7.948716529
 12/19  22:00:00,7.08591484,14.29105002,7.08591484
 12/19  23:00:00,6.736224445,13.50355002,6.736224445
 12/19  24:00:00,6.50535721,13.27855002,6.50535721
 12/20  01:00:00,6.471233705,13.65355002,6.471233705
 12/20  02:00:00,5.977012489,12.50355002,5.977012489
 12/20  03:00:00,5.909017169,12.67855002,5.909017169
 12/20  04:00:00,6.053913123,13.27855002,6.053913123
 12/20  05:00:00,5.667156434,12.27855002,5.667156434
 12/20  06:00:00,5.662936347,12.36605002,5.662936347
 12/20  07:00:00,5.566593193,12.09105002,5.566593193
 12/20  08:00:00,5.592322618,11.99105002,5.592322618
 12/20  09:00:00,6.430429482,13.24105002,6.430429482
 12/20  10:00:00,7.591248903,14.94105002,7.591248903
 12/20  11:00:00,8.741508526,17.26605002,8.741508526
 12/20  12:00:00,9.550882773,19.71605002,9.550882773
 12/20  13:00:00,10.31580733,21.57855002,10.31580733
 12/20  14:00:00,10.37595052,22.86605002,10.37595052
 12/20  15:00:00,10.55028648,23.65355002,10.55028648
 12/20  16:00:00,11.13094475,23.87855002,11.13094475
 12/20  17:00:00,11.26329123,23.19105002,11.26329123
 12/20  18:00:00,10.72591006,21.40355002,10.72591006
 12/20  19:00:00,10.04862143,18.45355002,10.04862143
 12/20  20:00:00,9.554526149,16.49105002,9.554526149
 12/20  21:00:00,9.186937057,16.07855002,9.186937057
 12/20  22:00:00,8.510352372,15.39105002,8.510352372
 12/20  23:00:00,8.103848376,13.91605002,8.103848376
 12/20  24:00:00,7.88377009,13.27855002,7.88377009
 12/21  01:00:00,7.320801774,12.27855002,7.320801774
 12/21  02:00:00,7.023935508,11.67855002,7.023935508
 12/21  03:00:00,6.690171588,10.61605002,6.690171588
 12/21  04:00:00,6.143884573,9.603550021,6.143884573
 12/21  05:00:00,6.281994542,11.50355002,6.281994542
 12/21  06:00:00,5.824941083,11.71605002,5.824941083
 12/21  07:00:00,5.486245394,11.07855002,5.486245394
 12/21  08:00:00,5.370639023,10.76605002,5.370639023
 12/21  09:00:00,5.652768394,11.26605002,5.652768394
 12/21  10:00:00,6.506575919,13.05355002,6.506575919
 12/21  11:00:00,7.236517823,14.56605002,7.236517823
 12/21  12:00:00,7.765515746,14.97855002,7.765515746
 12/21  13:00:00,8.239809369,15.35355002,8.239809369
 12/21  14:00:00,8.567118362,15.89105002,8.567118362
 12/21  15:00:00,8.921816584,16.76605002,8.921816584
 12/21  16:00:00,8.670305556,16.86605002,8.670305556
 12/21  17:00:00,8.095042329,15.99105002,8.095042329
 12/21  18:00:00,7.695582129,15.20355002,7.695582129
 12/21  19:00:00,7.530562833,14.60355002,7.530562833
 12/21  20:00:00,7.262831592,14.06605002,7.262831592
 12/21  21:00:00,6.969827993,13.87855002,6.969827993
 12/21  22:00:00,6.576093225,12.12855002,6.576093225
 12/21  23:00:00,5.99787614,10.01605002,5.99787614
 12/21  24:00:00,5.365599115,9.378550021,5.365599115
 12/22  01:00:00,5.126686469,9.753550021,5.126686469
 12/22  02:00:00,5.123705492,9.603550021,5.123705492
 12/22  03:00:00,4.725111166,8.378550021,4.725111166
 12/22  04:00:00,4.240895769,7.091050021,4.240895769
 12/22  05:00:00,3.906376615,6.303550021,3.906376615
 12/22  06:00:00,3.792465515,6.078550021,3.792465515
 12/22  07:00:00,3.508002391,5.766050021,3.508002391
 12/22  08:00:00,3.482821002,5.578550021,3.482821002
 12/22  09:00:00,4.314856637,6.953550021,4.314856637
 12/22  10:00:00,4.993952299,8.778550021,4.993952299
 12/22  11:00:00,6.398079405,11.12855002,6.398079405
 12/22  12:00:00,7.081619936,12.86605002,7.081619936
 12/22  13:00:00,7.674046798,14.71605002,7.674046798
 12/22  14:00:00,7.681076715,15.20355002,7.681076715
 12/22  15:00:00,7.828079211,16.04105002,7.828079211
 12/22  16:00:00,7.768740956,16.67855002,7.768740956
 12/22  17:00:00,7.352142861,16.30355002,7.352142861
 12/22  18:00:00,6.96709508,15.39105002,6.96709508
 12/22  19:00:00,6.87516686,14.29105002,6.87516686
 12/22  20:00:00,6.516053808,12.81605002,6.516053808
 12/22  21:00:00,6.275178574,12.17855002,6.275178574
 12/22  22:00:00,5.573985607,10.80355002,5.573985607
 12/22  23:00:00,4.951813452,9.603550021,4.951813452
 12/22  24:00:00,4.669311666,8.691050021,4.669311666
 12/23  01:00:00,4.510066315,7.966050021,4.510066315
 12/23  02:00:00,4.370157913,7.778550021,4.370157913
 12/23  03:00:00,4.246963721,7.403550021,4.246963721
 12/23  04:00:00,4.049678003,7.178550021,4.049678003
 12/23  05:00:00,3.795661275,7.178550021,3.795661275
 12/23  06:00:00,3.690276372,6.866050021,3.690276372
 12/23  07:00:00,3.682328681,6.678550021,3.682328681
 12/23  08:00:00,3.504075952,6.303550021,3.504075952
 12/23  09:00:00,3.971226095,7.141050021,3.971226095
 12/23  10:00:00,4.821757305,8.778550021,4.821757305
 12/23  11:00:00,5.5062037,10.44105002,5.5062037
 12/23  12:00:00,6.223376851,12.14105002,6.223376851
 12/23  13:00:00,6.609117428,13.09105002,6.609117428
 12/23  14:00:00,6.806361741,13.96605002,6.806361741
 12/23  15:00:00,6.882506543,14.37855002,6.882506543
 12/23  16:00:00,7.238905541,14.75355002,7.238905541
 12/23  17:00:00,7.212396276,14.97855002,7.212396276
 12/23  18:00:00,6.873900293,14.60355002,6.873900293
 12/23  19:00:00,6.682007608,14.06605002,6.682007608
 12/23  20:00:00,6.561992772,13.19105002,6.561992772
 12/23  21:00:00,6.633355215,12.40355002,6.633355215
 12/23  22:00:00,6.346089983,11.49105002,6.346089983
 12/23  23:00:00,5.889821707,9.703550021,5.889821707
 12/23  24:00:00,5.484553996,8.503550021,5.484553996
 12/24  01:00:00,5.29063457,8.653550021,5.29063457
 12/24  02:00:00,5.037639898,8.503550021,5.037639898
 12/24  03:00:00,4.800709099,7.966050021,4.800709099
 12/24  04:00:00,4.230794502,7.091050021,4.230794502
 12/24  05:00:00,3.844614746,6.303550021,3.844614746
 12/24  06:00:00,3.65261576,5.766050021,3.65261576
 12/24  07:00:00,3.223557522,5.203550021,3.223557522
 12/24  08:00:00,3.218462485,5.353550021,3.218462485
 12/24  09:00:00,3.734181914,6.578550021,3.734181914
 12/24  10:00:00,4.719738092,8.928550021,4.719738092
 12/24  11:00:00,5.725943954,11.35355002,5.725943954
 12/24  12:00:00,6.362318793,13.24105002,6.362318793
 12/24  13:00:00,7.394991837,15.62855002,7.394991837
 12/24  14:00:00,7.538588874,16.67855002,7.538588874
 12/24  15:00:00,7.971060866,18.05355002,7.971060866
 12/24  16:00:00,8.099069353,18.50355002,8.099069353
